current_house_price,zipcode,ownership_pct
167774,19500,0.026
795854,15500,0.092
279338,12100,0.023
451823,26580,0.063
896355,48140,0.021
711755,17820,0.023
582892,21060,0.085
984409,46700,0.089
216164,34940,0.027
903814,50046,0.047
501551,0,0.004
817453,22220,0.036
295921,39460,0.054
306797,20524,0.024
337582,19660,0.016
417362,11100,0.022
266804,27860,0.005
670589,46220,0.053
217223,46340,0.049
423890,38900,0.036
580823,46660,0.09
959740,42200,0.031
595323,49420,0.066
483135,21660,0.076
737869,24020,0.047
369032,49740,0.042
194172,22540,0.02
894649,17140,0.042
258918,47580,0.002
969594,20500,0.089
477442,46660,0.001
222089,25620,0.058
151205,23900,0.024
425819,15500,0.064
910380,37100,0.079
417042,25620,0.08
337735,0,0.096
536157,35300,0.075
243045,22020,0.029
284117,38540,0.053
236772,31900,0.033
882439,10540,0.038
925010,27260,0.023
928555,42200,0.014
308587,13740,0.081
316113,48060,0.047
573618,19740,0.094
976338,28700,0.004
547467,34100,0.03
669708,48060,0.024
418665,20500,0.044
686994,27140,0.048
773860,29404,0.019
969367,48260,0.097
234799,15180,0.024
509885,46340,0.079
941730,25260,0.042
457350,20220,0.027
830403,50036,0.071
443886,12540,0.079
897465,50023,0.083
575191,48060,0.09
247685,34740,0.042
270156,33220,0.095
829436,45300,0.084
348686,38860,0.057
556494,15804,0.084
141208,38340,0.069
628620,49700,0.095
992323,22220,0.01
181721,44420,0.047
415063,13820,0.057
140786,33860,0.062
855627,13380,0.024
199376,15500,0.038
431712,31900,0.026
855047,35840,0.041
130668,14540,0.065
993804,22900,0.078
937644,29540,0.018
268374,27740,0.017
887523,34980,0.05
534429,23900,0.072
195788,31700,0.04
546603,49660,0.035
203019,40900,0.043
518115,28140,0.008
132376,44940,0.039
457563,37620,0.003
447978,20524,0.085
111782,48660,0.036
185913,14500,0.06
104960,11244,0.041
264615,25260,0.072
115729,17900,0.025
285155,49180,0.023
630578,50006,0.022
893168,47460,0.047
894705,47300,0.018
115994,42644,0.079
895031,41940,0.07
885679,41500,0.061
838618,49020,0.013
310158,30340,0.063
251633,44420,0.095
936429,39660,0.064
854505,23420,0.046
758803,12540,0.056
516909,15540,0.053
164887,42644,0.012
533900,16940,0.047
739295,48864,0.098
157980,35614,0.015
227971,10180,0.078
998853,47020,0.081
666889,35300,0.044
122903,22220,0.023
555680,45940,0.055
347100,37860,0.031
824442,39140,0.064
269547,18580,0.001
104594,50022,0.068
891747,41540,0.038
441174,28700,0.074
457528,24260,0.04
372943,48620,0.086
221981,44060,0.087
139102,33340,0.084
154569,24540,0.027
611392,44940,0.087
176260,39340,0.009
324753,30860,0.09
342847,19300,0.011
836297,20260,0.08
271504,50051,0.049
175746,42034,0.1
160727,22900,0.006
559330,50041,0.018
354315,19340,0.069
576866,50005,0.015
987609,11180,0.052
353689,50008,0.01
355929,10500,0.01
972480,50004,0.06
706976,50055,0.073
986007,23580,0.098
678060,44060,0.079
652233,31460,0.027
400557,44420,0.05
952101,38860,0.013
794170,44100,0.026
500299,16180,0.033
226808,44180,0.098
194599,13460,0.091
674316,35004,0.097
897037,35300,0.032
139084,45500,0.086
749935,19740,0.053
829825,23900,0.026
236797,37460,0.051
569418,20740,0.022
191490,24300,0.082
260687,30460,0.099
464692,44220,0.061
385050,42644,0.022
891911,44060,0.013
301090,26980,0.014
411865,20994,0.035
391059,31420,0.06
775414,36084,0.092
562355,44180,0.095
406093,29180,0.022
474815,42200,0.031
179641,19380,0.055
395530,27740,0.082
903611,19060,0.057
426768,41660,0.029
993292,50027,0.034
647713,43900,0.073
440759,24020,0.049
473131,21060,0.045
947911,50027,0.03
276361,46540,0.007
479819,50017,0.069
874089,35614,0.06
384189,50034,0.04
844016,33260,0.049
718549,35980,0.079
462457,44700,0.027
796484,47460,0.092
594747,50038,0.035
655531,29940,0.06
251847,47580,0.078
420754,36540,0.085
320195,50019,0.029
183380,24340,0.056
743638,34980,0.085
675652,15980,0.043
429220,36220,0.058
336915,28660,0.083
929328,27900,0.064
527416,29340,0.043
271296,22380,0.029
352552,33860,0.076
622291,20994,0.081
577027,18020,0.035
629875,38220,0.027
164915,23844,0.093
376622,46700,0.052
987984,50051,0.005
372092,18700,0.072
796705,27260,0.043
502873,42020,0.042
555049,17900,0.078
486582,39580,0.018
822829,19140,0.048
448427,28420,0.048
547309,10780,0.04
976221,35840,0.082
264045,50019,0.061
660747,46700,0.05
372594,17660,0.002
814803,36084,0.003
259689,39460,0.088
501918,27500,0.04
145931,42700,0.009
353899,16580,0.049
982947,22900,0.06
133195,19500,0.019
316256,16860,0.024
187354,42220,0.021
348506,15680,0.046
383693,23844,0.023
589836,44700,0.095
448671,50032,0.074
455043,30460,0.079
232142,27620,0.028
891829,39580,0.092
821343,46660,0.079
803481,33874,0.047
186406,46340,0.074
929805,29420,0.089
502537,50021,0.047
919563,22500,0.056
494605,44220,0.001
184387,50031,0.047
350542,43620,0.009
781472,19804,0.056
454427,27140,0.047
173146,10580,0.077
367392,16820,0.052
676534,26980,0.022
227161,50040,0.032
298752,27340,0.013
964267,14540,0.04
715476,16540,0.051
351118,16820,0.07
927462,50055,0.092
443226,27500,0.015
836980,33780,0.071
641819,19740,0.066
527034,26620,0.049
799619,22140,0.059
923342,48620,0.088
688010,31900,0.008
372943,20740,0.044
364188,19340,0.074
147288,24140,0.029
826706,34740,0.002
497995,41100,0.035
221374,48864,0.058
848281,29740,0.01
228917,50032,0.051
816536,30020,0.071
890568,49180,0.038
234483,33124,0.021
380775,16220,0.06
373248,42100,0.087
387169,12260,0.04
192217,31084,0.051
536453,27860,0.019
222179,16820,0.041
442756,16180,0.092
619079,16820,0.053
540591,25420,0.093
261896,14100,0.011
920540,43340,0.03
629373,40900,0.094
887743,25500,0.015
214399,50008,0.08
822837,46060,0.072
778687,31540,0.096
584374,28020,0.086
828688,27100,0.087
775426,50035,0.063
563075,50032,0.09
362503,19340,0.04
816125,36780,0.087
733614,15500,0.011
723536,27780,0.069
811430,29100,0.08
636637,40900,0.059
210458,44300,0.081
840901,42680,0.078
606618,27900,0.049
122673,13780,0.042
323579,42644,0.09
596396,38300,0.085
683825,39140,0.08
883501,42140,0.058
806586,17780,0.047
126880,43340,0.082
196215,24660,0.024
996369,24780,0.071
195786,33340,0.026
292040,24420,0.06
133996,24220,0.028
441484,37860,0.093
117887,45780,0.004
819293,46660,0.052
116621,50010,0.072
919754,33340,0.05
728718,17460,0.032
919244,50030,0.067
674914,25940,0.081
274331,22140,0.099
684294,40220,0.069
940979,16820,0.1
863334,50008,0.084
838020,48620,0.054
236408,50015,0.061
742897,28660,0.001
671312,47664,0.053
135731,25620,0.051
309948,50036,0.011
495294,30700,0.012
128468,50038,0.028
549506,19060,0.024
381904,40140,0.055
878389,39140,0.003
217016,46660,0.03
924756,44140,0.052
915153,25060,0.033
920676,19500,0.032
309900,17980,0.027
326231,28940,0.016
499967,24300,0.074
596898,33700,0.011
155427,33260,0.031
238862,36780,0.078
416001,19340,0.004
362391,42100,0.087
814121,42020,0.032
666120,43420,0.06
137054,50049,0.047
831362,41140,0.029
708276,37620,0.084
173890,23060,0.055
696940,37964,0.043
229701,27260,0.1
951785,50025,0.093
698718,46340,0.061
280993,48300,0.046
425719,0,0.065
830357,50044,0.067
279171,50031,0.036
524132,30300,0.01
645171,31420,0.043
233776,30700,0.012
764160,31340,0.029
111112,40140,0.006
853749,48300,0.075
651112,22744,0.093
498314,29020,0.086
136997,29700,0.094
579519,36140,0.099
288513,34580,0.089
930249,13020,0.086
846197,33660,0.004
705435,47380,0.086
506405,47580,0.074
929807,42020,0.028
817196,44300,0.064
210504,26140,0.081
801787,31420,0.072
220006,21340,0.081
306983,23060,0.019
108356,46060,0.065
444278,42644,0.013
733769,24020,0.002
228485,27340,0.034
949773,34100,0.025
343103,31140,0.026
809129,20940,0.082
814025,39580,0.03
326999,43780,0.009
735962,19140,0.076
202798,41420,0.062
141083,48620,0.022
883378,44700,0.014
606445,41884,0.004
725217,16940,0.067
781851,33874,0.083
856914,44220,0.003
849687,43100,0.028
721422,40060,0.054
556703,34900,0.084
975723,16820,0.093
163641,50040,0.041
633747,50013,0.029
956047,29404,0.083
733492,31540,0.081
561794,11020,0.022
592026,50038,0.055
970880,47580,0.094
942011,44420,0.008
110549,26580,0.037
104869,19140,0.064
153892,43524,0.042
335389,39660,0.045
121706,27980,0.041
212126,13980,0.032
402691,14740,0.075
477637,34060,0.049
978530,14454,0.1
965663,46660,0.043
732979,14010,0.051
153965,35004,0.06
920266,42340,0.053
644890,10540,0.067
241494,43420,0.021
689401,17980,0.092
857762,30020,0.008
355308,32820,0.018
643251,21340,0.002
906756,50056,0.041
797195,16940,0.072
648433,31140,0.094
545800,14100,0.039
316569,34900,0.024
359846,24660,0.025
884806,31084,0.069
559522,42340,0.064
412732,42020,0.032
384546,17460,0.059
146917,50013,0.094
208925,31460,0.04
326686,13780,0.045
750869,38220,0.076
393599,14454,0.021
248488,12100,0.03
203422,41140,0.035
719325,40980,0.046
332629,24020,0.015
843313,49660,0.064
257502,13980,0.097
941584,50008,0.03
497071,35660,0.062
934453,21820,0.02
929705,32820,0.089
134774,40660,0.004
179805,13740,0.013
318754,48700,0.1
598775,36420,0.078
930479,50053,0.028
527780,11700,0.041
546660,24300,0.004
190549,50006,0.094
971389,27060,0.097
553265,14100,0.029
195609,36420,0.006
763200,50022,0.004
103450,30140,0.052
907056,31460,0.027
564401,11244,0.089
794063,50024,0.036
732881,34620,0.012
605311,50036,0.028
954321,37460,0.063
479074,47460,0.028
927094,28740,0.063
864746,23900,0.074
648457,39540,0.027
656874,33124,0.024
405856,48660,0.091
184716,26980,0.03
540825,33860,0.089
198608,50047,0.09
380844,31540,0.049
998084,16974,0.039
638995,31700,0.017
306736,50015,0.095
794082,40140,0.018
581304,16820,0.056
670616,36780,0.09
505788,44300,0.086
689519,46140,0.081
183129,45820,0.027
606559,42680,0.079
818425,33460,0.095
379568,20994,0.028
768734,24220,0.086
814687,42140,0.006
163354,42644,0.008
486205,33540,0.019
840509,50034,0.069
649473,30700,0.095
194598,17780,0.012
437440,46700,0.023
845517,27620,0.022
232844,14454,0.028
726619,30300,0.065
913756,41540,0.036
775193,31180,0.074
785966,12020,0.061
653737,14454,0.043
708354,20740,0.099
114538,50048,0.078
515362,33860,0.021
254173,16180,0.015
953350,46140,0.079
189658,33740,0.07
451165,38900,0.004
937796,29404,0.043
101159,47260,0.058
484739,15680,0.073
838923,45540,0.025
399409,40660,0.053
639805,34060,0.006
496759,36540,0.04
235224,22520,0.009
413622,42200,0.018
910039,36780,0.021
259332,29820,0.06
909645,40980,0.095
426886,26620,0.025
442382,42680,0.071
704653,25060,0.099
135907,50017,0.047
953368,26420,0.007
161617,30980,0.088
565227,23420,0.061
332257,50024,0.048
199939,28100,0.052
848844,50055,0.077
587367,16620,0.041
535447,26980,0.094
105276,47894,0.009
140019,40660,0.011
371144,49620,0.085
112215,46540,0.071
873514,10740,0.1
948916,45540,0.019
101266,50006,0.021
341362,36780,0.053
458468,25260,0.081
182700,41180,0.057
761603,17140,0.054
490686,50010,0.009
878811,11460,0.071
348548,12020,0.04
109230,28660,0.02
800718,13460,0.087
862957,42100,0.05
984758,37340,0.073
410362,25860,0.062
794921,44940,0.044
635590,15980,0.073
777870,21300,0.005
664300,24420,0.063
505473,36140,0.04
296334,24580,0.009
594658,38300,0.063
936482,33860,0.021
628948,12100,0.065
901668,22220,0.039
135495,17300,0.019
766635,42020,0.09
141483,26980,0.018
568772,43524,0.062
507107,33874,0.068
820079,33860,0.045
241360,33740,0.094
267123,48140,0.062
905903,17020,0.081
123017,24500,0.091
737063,44100,0.096
919326,42340,0.028
255733,43420,0.048
164110,37900,0.063
665990,26580,0.043
632014,49420,0.073
113939,43524,0.085
312303,50041,0.086
655162,28740,0.022
832690,43100,0.027
872640,15804,0.079
578785,22660,0.082
721088,22520,0.001
857230,47300,0.096
696045,27860,0.045
375400,16974,0.023
561197,25500,0.044
123072,36780,0.032
748472,44300,0.024
511557,28140,0.06
584858,49420,0.056
766352,20220,0.02
814693,46220,0.099
415526,21500,0.021
331497,31860,0.063
114136,16820,0.031
852305,25620,0.051
403348,14740,0.048
928565,49420,0.07
605023,45220,0.049
304635,50024,0.026
971756,24300,0.059
197066,48700,0.051
612769,23060,0.043
239503,34980,0.095
823969,41060,0.05
713840,47580,0.079
279312,11540,0.004
795679,49420,0.073
919252,28420,0.048
474904,38220,0.021
627663,35100,0.077
345666,25260,0.023
286663,10780,0.034
472182,50053,0.035
750362,24540,0.062
188716,27740,0.008
252033,46220,0.052
278520,41740,0.003
304289,47020,0.037
685323,28140,0.061
892743,50033,0.023
475801,35980,0.012
619793,24660,0.067
247180,48900,0.005
915968,27260,0.068
510844,13820,0.09
758319,21060,0.006
659252,15540,0.091
515683,44940,0.025
660083,33860,0.042
818342,50024,0.06
974207,17820,0.058
957680,19060,0.045
782995,50056,0.009
838128,24660,0.043
685804,35100,0.01
588851,50021,0.099
713310,33874,0.034
429606,13460,0.021
876676,42100,0.009
529086,19060,0.052
484122,15540,0.087
830254,43340,0.038
747364,38940,0.038
781445,17660,0.065
291931,36220,0.053
144907,28140,0.028
680031,41740,0.022
494553,39660,0.071
797050,29404,0.063
559646,17460,0.018
524434,25220,0.027
159115,20220,0.097
113718,39540,0.069
240459,50032,0.074
882908,21780,0.066
746794,36740,0.002
401985,12580,0.057
918881,0,0.042
611235,48620,0.014
858307,23844,0.079
165738,24780,0.045
632947,18880,0.08
346690,47894,0.016
428999,37860,0.041
739775,40484,0.068
608479,48060,0.055
885101,50018,0.065
332658,21340,0.005
219055,48260,0.005
540436,16540,0.045
879292,11260,0.06
780415,23060,0.024
643183,30700,0.062
494546,45060,0.038
270709,45500,0.041
849272,29200,0.066
675347,38060,0.06
471474,36100,0.063
209429,34980,0.042
302177,21060,0.1
164221,11260,0.016
169650,15540,0.08
758994,29404,0.035
110142,15540,0.006
988170,27260,0.005
298490,24780,0.025
721191,48864,0.086
614140,40580,0.06
982355,41420,0.01
542274,41540,0.066
235975,24020,0.031
889336,10900,0.02
109895,31340,0.054
472974,29340,0.059
894107,29620,0.066
291488,10740,0.03
485866,19300,0.039
194230,47380,0.056
511399,26140,0.095
635132,38300,0.081
351863,22220,0.013
579566,15380,0.029
492719,48060,0.074
634756,19300,0.028
422159,11244,0.013
332595,32580,0.004
907634,12580,0.022
889369,38940,0.047
898733,16740,0.083
794776,42100,0.037
692642,29820,0.041
248698,30700,0.035
563869,32820,0.068
621774,44060,0.089
625119,26900,0.073
822118,33874,0.078
425292,31180,0.079
313718,16700,0.053
630516,49420,0.034
913340,29020,0.006
854296,41180,0.081
732485,14100,0.057
808482,31140,0.075
315416,44100,0.074
324747,14540,0.054
241933,30700,0.085
957725,16620,0.061
158655,29700,0.046
957881,17900,0.053
314479,14860,0.068
994952,47664,0.009
758843,30780,0.019
346677,50006,0.094
760709,50046,0.011
702283,26820,0.029
228459,26900,0.019
429495,34940,0.035
671503,50041,0.039
582688,40060,0.066
174026,10780,0.075
249366,0,0.045
606526,17980,0.1
734663,35380,0.025
295708,23460,0.011
407451,49340,0.034
220610,49620,0.003
459369,50047,0.007
526988,23844,0.03
146830,16580,0.036
172404,33220,0.062
638797,32820,0.002
882980,20100,0.064
946882,28660,0.023
391565,42020,0.01
264257,31860,0.049
187593,16740,0.039
741946,40484,0.086
353229,30700,0.088
930122,31180,0.004
848128,45540,0.023
180457,41740,0.002
362729,50016,0.012
398454,24340,0.037
464096,10420,0.03
129794,34740,0.032
673034,23460,0.005
183213,26580,0.034
905100,49420,0.007
837937,45500,0.062
428488,50041,0.044
759956,19780,0.067
829382,22520,0.05
644085,42540,0.056
881953,17820,0.048
310057,40060,0.042
369572,28940,0.028
731296,10180,0.073
296773,50017,0.05
403867,39900,0.007
976852,30460,0.009
809881,34820,0.093
233474,42140,0.091
909166,22180,0.073
819580,27900,0.071
967462,33460,0.084
422595,13900,0.039
332399,13380,0.077
565301,23580,0.036
939548,40580,0.048
521040,41060,0.055
843233,25220,0.003
755630,10900,0.098
140293,33700,0.042
938950,45220,0.093
597755,26420,0.077
177103,31420,0.006
881999,33660,0.053
776838,11260,0.062
695129,13380,0.008
850028,14020,0.062
945191,16540,0.093
527352,41540,0.084
776533,47300,0.007
879234,47300,0.057
594574,44220,0.097
930350,27100,0.095
497567,44180,0.057
111570,33874,0.064
280303,36500,0.049
319860,47664,0.028
429094,44100,0.064
679904,40484,0.093
143258,50028,0.003
132660,0,0.09
337814,19060,0.016
319520,27180,0.047
319757,39900,0.007
761307,33340,0.022
245877,43780,0.063
136321,16300,0.017
167493,30340,0.056
826331,42540,0.022
754631,18880,0.07
669903,17420,0.024
254856,25500,0.044
413741,40060,0.008
512239,33220,0.005
386481,32580,0.099
256997,49700,0.087
249294,47664,0.075
335160,42034,0.016
138236,48864,0.085
330803,15500,0.054
483656,36780,0.034
139740,44300,0.055
375191,31740,0.077
716411,47664,0.073
599403,47260,0.022
154885,29620,0.04
730177,28740,0.085
801514,20524,0.024
624735,17820,0.022
758597,35100,0.099
158166,28100,0.009
536391,33700,0.036
577608,25940,0.092
876865,42680,0.057
754191,10420,0.038
672786,48260,0.022
267882,15540,0.074
556246,37100,0.04
679834,42140,0.09
743741,23060,0.043
290863,21820,0.079
108488,13020,0.038
365393,35300,0.062
861221,36980,0.051
638341,50054,0.04
792482,27900,0.036
920037,42340,0.086
428563,36084,0.031
917587,33660,0.089
557336,15940,0.049
466353,39540,0.093
208438,15500,0.052
574976,49700,0.054
715887,24260,0.088
653680,39900,0.05
198314,16300,0.048
977942,35840,0.016
284075,50051,0.061
178296,50049,0.038
161984,16580,0.098
380783,38860,0.076
212145,22180,0.069
633094,19780,0.092
821141,19804,0.015
907616,10580,0.033
892251,26900,0.024
562568,15260,0.008
167261,50016,0.019
154244,33260,0.017
472168,27900,0.002
832974,41620,0.019
957043,35380,0.077
260084,41100,0.088
802131,19460,0.032
350228,33660,0.008
206091,36140,0.006
248408,12020,0.073
839139,44220,0.028
846222,0,0.099
893754,26580,0.032
492883,27740,0.061
795648,24580,0.002
985587,21340,0.025
663151,47220,0.007
688945,50050,0.026
603634,39140,0.014
920251,44220,0.051
962442,48620,0.062
247094,50038,0.027
483705,12060,0.014
460540,23420,0.014
135920,16060,0.063
556868,47664,0.018
716245,11180,0.034
632847,16700,0.026
204682,25940,0.068
618968,50040,0.08
569382,13460,0.062
389304,22500,0.007
295024,37620,0.051
447585,19460,0.06
300985,16220,0.084
508025,40060,0.017
331584,42034,0.052
927991,41180,0.083
683314,38900,0.031
703635,19660,0.009
327276,38540,0.046
470922,39380,0.027
356974,19060,0.086
370983,16300,0.043
100222,50033,0.083
559693,24220,0.001
432174,42100,0.09
696555,29200,0.056
977420,27620,0.031
612836,16940,0.083
516494,17820,0.025
949528,48900,0.051
921286,19380,0.052
913981,20260,0.002
704444,14010,0.082
872293,34740,0.073
600294,11260,0.087
385236,12540,0.092
161988,35614,0.052
221288,36540,0.017
529400,44420,0.021
290572,49620,0.038
293259,15804,0.007
873478,37460,0.036
348014,50040,0.049
111803,16180,0.067
709106,40980,0.03
213966,15500,0.06
629179,27740,0.072
121796,38860,0.002
204403,28700,0.099
373374,50011,0.033
290610,50034,0.031
223020,25420,0.084
130351,26980,0.046
209565,30860,0.039
675646,48424,0.093
932288,31860,0.035
169471,19140,0.018
320063,28100,0.013
376182,50041,0.065
599295,12060,0.045
794484,29620,0.029
831524,45940,0.032
236332,33860,0.056
312328,29940,0.055
271763,50023,0.05
796415,21060,0.078
817955,42140,0.046
667779,39900,0.014
